,CR GNN,CR MLP,CR LSTM,Date
432,113.9445003057246,106.1237313704416,105.6952338287458,2019-06-13
433,113.57912639996619,107.58172745545103,106.24135203855829,2019-06-14
434,113.43926418792203,108.10474153506595,106.40664062886913,2019-06-15
435,113.51352342829315,107.82942769585253,106.23925071157258,2019-06-16
436,113.55648022030094,107.66771073486365,106.11947201271805,2019-06-17
437,113.27045297035284,108.71080000882544,106.50508454955587,2019-06-18
438,113.47825770818302,107.96084302299785,106.13653805908407,2019-06-19
439,113.2054278519979,108.93699238794767,106.49691456046892,2019-06-20
440,113.66628490230082,107.24608203168331,105.73443480521263,2019-06-21
441,113.99284452418024,105.9206500961819,105.13831171523782,2019-06-22
442,114.01348214804887,105.83321885974557,105.04999613412289,2019-06-23
443,113.81825001135368,106.64275200834332,105.32817162422718,2019-06-24
444,113.75348165395518,106.9027303275607,105.38225135748237,2019-06-25
445,113.57815819080844,107.58541388112404,105.61176020989063,2019-06-26
446,113.10758558494996,109.2698212738312,106.27357655777413,2019-06-27
447,113.28492413272009,108.65991537418147,105.95850264632264,2019-06-28
448,113.87173374473569,106.42486614658854,104.97561244585958,2019-06-29
449,113.93844212645061,106.14900992833786,104.81032700790709,2019-06-30
450,113.96018896681552,106.05809237731964,104.72066685789059,2019-07-01
451,113.59682804733148,107.51416627550816,105.26610982076528,2019-07-02
452,113.16688397827362,109.06918130454328,105.8712420881343,2019-07-03
453,113.35014296255406,108.4281079635536,105.5440703233363,2019-07-04
454,113.32761139164822,108.50865181670966,105.5256047219247,2019-07-05
455,113.24161719286472,108.81160103887903,105.60233386750575,2019-07-06
456,113.31201005480753,108.56413737657746,105.44386786802922,2019-07-07
457,113.34670441305963,108.44043124172747,105.33859531953755,2019-07-08
458,112.7170606874082,110.50990090180383,106.19808695396478,2019-07-09
459,112.89796396003673,109.95285289190817,105.89203708957098,2019-07-10
460,112.58401740116591,110.90072726005621,106.27557581221426,2019-07-11
461,112.66424223049036,110.66695820790781,106.11335585391168,2019-07-12
462,112.84453468091795,110.12047375506985,105.80975468462022,2019-07-13
463,112.53041724829338,111.05371841925091,106.19077499023466,2019-07-14
464,111.67891841742257,113.15054641924955,107.23294802083983,2019-07-15
465,112.30377304721226,111.67263584828582,106.38810762699093,2019-07-16
466,112.83553600268085,110.1484483358641,105.61184529825461,2019-07-17
467,113.31056799910681,108.56925424728603,104.86676226197152,2019-07-18
468,112.77778530665947,110.32622697262366,105.58757641762946,2019-07-19
469,113.1147284239437,109.24582764576458,105.05270919429451,2019-07-20
470,113.20688801405223,108.93195710204296,104.86412730053955,2019-07-21
471,113.60682275299625,107.47588342956413,104.19899197800515,2019-07-22
472,113.96848456327548,106.02328208693534,103.55603126285797,2019-07-23
473,114.01248967672998,105.837433602758,103.42955487157282,2019-07-24
474,114.44844704731906,103.8850011487082,102.59984298659555,2019-07-25
475,114.6433987923962,102.94381609995875,102.17360587584477,2019-07-26
476,114.94381337790858,101.40499719720412,101.50012801583632,2019-07-27
477,115.03712303544104,100.90380753307613,101.2437038490511,2019-07-28
478,114.6918671786919,102.70296911917207,101.92716565104296,2019-07-29
479,115.00510481941397,101.07708441594612,101.21868415139019,2019-07-30
480,114.94612793885355,101.39270333693946,101.29980276553958,2019-07-31
481,114.5622238710559,103.34101868202188,102.0310340283439,2019-08-01
482,114.26242977570269,104.74319713241253,102.5331059267927,2019-08-02
483,114.58439845409197,103.23327460700702,101.88877533859566,2019-08-03
484,114.71874421239609,102.56820955644777,101.57655372749419,2019-08-04
485,114.41873472762094,104.02465083292456,102.0997130451625,2019-08-05
486,114.16435812966796,105.18047083927557,102.50209701800233,2019-08-06
487,114.43083230588475,103.96791077504102,101.97753683257771,2019-08-07
488,114.3861804627553,104.17652657668972,102.0089674975075,2019-08-08
489,114.7425938554747,102.44790352081617,101.28468080219643,2019-08-09
490,114.91139935331695,101.57643923349575,100.89217309213379,2019-08-10
491,114.8250429108548,102.02667498131284,101.02245193371175,2019-08-11
492,114.63969745175856,102.96209470670468,101.33954762098037,2019-08-12
493,114.29452320412108,104.59784634543638,101.92314481278156,2019-08-13
494,114.11336659024573,105.4037658228343,102.18553559588825,2019-08-14
495,114.15989084374696,105.20014379093764,102.05639095272187,2019-08-15
496,114.19313320394689,105.0532412016668,101.9496444681672,2019-08-16
497,114.24389850411163,104.82661625589888,101.8125738988659,2019-08-17
498,113.94073697249377,106.13943882861305,102.2708553896931,2019-08-18
499,114.8387858849502,101.95564921191776,100.61446792720203,2019-08-19
500,114.6927678407098,102.69846722883165,100.85258454449797,2019-08-20
501,114.50583058610881,103.61248266499392,101.1527870615599,2019-08-21
502,114.38482263882548,104.18283565837665,101.32086124007952,2019-08-22
503,114.54343740144289,103.43185689615039,100.98805851356806,2019-08-23
504,114.44186286460199,103.91603250929758,101.12295228052044,2019-08-24
505,114.26425400374008,104.73496520713235,101.38393854091285,2019-08-25
506,114.66016372593238,102.86082269750526,100.63005993484045,2019-08-26
507,114.62385149577455,103.0401663001515,100.6503411148822,2019-08-27
508,113.69600379148439,107.12991230229858,102.15582663020906,2019-08-28
509,113.63277724309498,107.37600874014962,102.20259399136278,2019-08-29
510,113.44118876692826,108.09767382724358,102.4404434306383,2019-08-30
511,113.01871249075283,109.5643759476482,103.00004353135066,2019-08-31
512,112.73208965823463,110.46475288762055,103.34588487698664,2019-09-01
513,112.86131600086308,110.06810763560935,103.11681801449896,2019-09-02
514,112.75143824945314,110.40632829338249,103.21618510588773,2019-09-03
515,113.01323050194046,109.58230459010687,102.80283871725351,2019-09-04
516,112.06073265126699,112.28678094876624,104.02397598105718,2019-09-05
517,112.73824696001358,110.44619710647422,103.07962755358366,2019-09-06
518,112.7122786881888,110.52422364226598,103.063421528583,2019-09-07
519,112.68394184463327,110.60867399332702,103.05030004237197,2019-09-08
520,112.85373105106243,110.09180830669203,102.76833723009457,2019-09-09
521,113.13997793612249,109.16062854309938,102.32001446426524,2019-09-10
522,112.99077935677673,109.65543979088494,102.47785499912503,2019-09-11
523,112.96869894268589,109.72691268004955,102.45771886246062,2019-09-12
524,113.03313424499626,109.51707700860007,102.31803984888992,2019-09-13
525,112.67939215233618,110.62216586877457,102.74907157120228,2019-09-14
526,112.43895113550101,111.3089190962938,103.01601764990482,2019-09-15
527,112.66152171292832,110.6749798967077,102.67095945434934,2019-09-16
528,112.33884945725426,111.57978978235403,103.04355879887322,2019-09-17
529,113.05359812283588,109.4496302352591,102.03863111301261,2019-09-18
530,113.1543984240543,109.11170133804988,101.84922212005657,2019-09-19
531,112.74932512138405,110.41272550138339,102.35093982836901,2019-09-20
532,112.6016508655152,110.8498374439673,102.49616941044313,2019-09-21
533,112.68235800714679,110.61337289057826,102.33902731685522,2019-09-22
534,112.3400352872779,111.57663221998715,102.73476438681146,2019-09-23
535,112.78266969935203,110.3113081822934,102.1052733547916,2019-09-24
536,113.2513177056266,108.77777915173601,101.41888527888369,2019-09-25
537,113.69581940151309,107.13063578803418,100.7393289468878,2019-09-26
538,113.6677044286402,107.24055316808068,100.73277703588366,2019-09-27
539,113.51347518840271,107.82960828706211,100.9061074193194,2019-09-28
540,114.0126209944838,105.83687599253491,100.13114419421134,2019-09-29
541,114.18524457332863,105.08820901400317,99.82340395260402,2019-09-30
542,114.54596870610736,103.41964091441609,99.20906268546224,2019-10-01
543,114.78909018836269,102.21137910631357,98.76126603121611,2019-10-02
544,114.98972701737085,101.1598206446499,98.3692706362983,2019-10-03
545,115.08197963515944,100.65872009553915,98.16243423774125,2019-10-04
546,114.92686884277776,101.4947877018098,98.40179459256939,2019-10-05
547,115.10512578936805,100.53117212769713,98.04342223286253,2019-10-06
548,114.99460726743729,101.1335976612892,98.20435453194166,2019-10-07
549,114.94489820946822,101.39923594590768,98.25265383009133,2019-10-08
550,114.82874676842411,102.00755598193008,98.41157630799593,2019-10-09
551,114.85300483560414,101.88191587802544,98.33140752373937,2019-10-10
552,114.5694596882536,103.30592297887542,98.75217144752634,2019-10-11
553,114.70875862970689,102.61837740455286,98.48957743096362,2019-10-12
554,114.85372384587032,101.87818068960419,98.21324119609302,2019-10-13
555,114.7486454512184,102.41726800905437,98.34597827606382,2019-10-14
556,114.92383649807267,101.51081731521683,98.0200340914996,2019-10-15
557,114.91868265720937,101.53803450771679,97.99088243366472,2019-10-16
558,114.93434159114047,101.45523465723059,97.92739109292114,2019-10-17
559,114.82411364468513,102.03146910468924,98.06968122822502,2019-10-18
560,114.85737134519059,101.85922231105482,97.97829347413368,2019-10-19
561,114.8737742892242,101.77375928896697,97.91441438208676,2019-10-20
562,114.68093105103063,102.75755551648034,98.18009480977355,2019-10-21
563,114.81471980107847,102.07987229609381,97.93377270654696,2019-10-22
564,114.82247419937617,102.03992446244648,97.88432653843044,2019-10-23
565,114.95636372099976,101.33825231873705,97.63521964896469,2019-10-24
566,114.95221694668216,101.36032820580016,97.6061070493152,2019-10-25
567,114.89090891167122,101.6841217024272,97.6672743795257,2019-10-26
568,115.11821063470214,100.45873690402323,97.26733067257724,2019-10-27
569,115.27341883704696,99.58060429033954,96.97305899079812,2019-10-28
570,115.28812641649841,99.49550485384486,96.91601611956769,2019-10-29
571,115.24947666275027,99.71841454004874,96.95021609263776,2019-10-30
572,115.14973952438972,100.28320566294262,97.08299629084974,2019-10-31
573,115.42183892133002,98.70553423290053,96.59087844471115,2019-11-01
574,115.27140998700027,99.59220135111231,96.819527949611,2019-11-02
575,115.2359198130683,99.79605632451204,96.84709998093169,2019-11-03
576,114.8604823449151,101.84303928393031,97.39629444246583,2019-11-04
577,114.59495976280883,103.18175825296542,97.74440563876891,2019-11-05
578,114.60076692657796,103.15337668558347,97.69992811005037,2019-11-06
579,114.87770749778075,101.75321603259502,97.2685533515595,2019-11-07
580,114.46473530790924,103.80802493993421,97.815339607436,2019-11-08
581,114.43689974033511,103.9393916493549,97.81640763653205,2019-11-09
582,114.92991693053823,101.47866294653274,97.09296632684004,2019-11-10
583,114.80176076434554,102.14646677965753,97.24271710253085,2019-11-11
584,114.42801255792772,103.98115057984523,97.71873245901517,2019-11-12
585,114.35766856939502,104.30857758986647,97.7753969906616,2019-11-13
586,114.65938726231212,102.86467383269473,97.33756193512293,2019-11-14
587,114.629965392586,103.01007854151398,97.34303797180235,2019-11-15
588,114.90363803509878,101.61728986954905,96.9371699547016,2019-11-16
589,114.7230847873556,102.54636510068987,97.1508864033238,2019-11-17
590,115.05124559680873,100.82694035728179,96.66984521562898,2019-11-18
591,114.90644495892803,101.60252488707779,96.8393104467013,2019-11-19
592,115.06405018861182,100.75701254858612,96.59294272674414,2019-11-20
593,114.92484084271109,101.50550944691264,96.75303885646923,2019-11-21
594,114.9059321837032,101.60522293802512,96.74794174907605,2019-11-22
595,114.67170840080605,102.80347891269912,97.02249739557669,2019-11-23
596,114.93011896019978,101.47759376234968,96.65585633754411,2019-11-24
597,114.65565008674241,102.88319967228321,96.97878794064249,2019-11-25
598,114.75434893618804,102.38835419475888,96.82233276820176,2019-11-26
599,115.04324305930176,100.8705302262803,96.4209550998932,2019-11-27
600,115.08805393434149,100.62531930173367,96.33480797967962,2019-11-28
601,115.26310988157056,99.64005108626483,96.0774133435667,2019-11-29
602,115.22898502260486,99.83566468816989,96.09764876945911,2019-11-30
603,115.29230549173988,99.4712620767714,95.98955225338617,2019-12-01
604,115.14139480660262,100.32980089998276,96.16016207079171,2019-12-02
605,115.34352769901099,99.17183808428248,95.87513651848204,2019-12-03
606,115.57841785639465,97.73836344588304,95.53866694608715,2019-12-04
607,115.67262753186336,97.12931081858747,95.38800364334192,2019-12-05
608,115.77724265312601,96.41960585542859,95.21808785363177,2019-12-06
609,115.87261710621897,95.71957592864602,95.05050431050017,2019-12-07
610,115.7433420117603,96.65437148553649,95.23916733798059,2019-12-08
611,115.80891522926251,96.19488104982268,95.12966793899245,2019-12-09
612,115.84928222021571,95.89835657370448,95.05620105339196,2019-12-10
613,115.79392491296372,96.30197109645528,95.12624518190725,2019-12-11
614,115.83867230333776,95.97763416487547,95.05023059858469,2019-12-12
615,115.8268673736448,96.06464313078496,95.05614920159783,2019-12-13
616,115.73065265906712,96.74095111433545,95.17181611019838,2019-12-14
617,115.89614318382368,95.53070367447427,94.93655703605047,2019-12-15
618,115.91677209061774,95.35274042168955,94.89704038860623,2019-12-16
619,115.89296538438929,95.55689459511584,94.92605094099083,2019-12-17
620,115.81515892461248,96.14984688295887,95.01852728616055,2019-12-18
621,115.82309812739176,96.09218478344629,94.99897223083208,2019-12-19
622,115.73412399258265,96.71733080201388,95.09163613690981,2019-12-20
623,115.6377387200816,97.35765378026294,95.18547250691549,2019-12-21
624,115.48383935869353,98.32849296218421,95.33491602558253,2019-12-22
625,115.64077065933773,97.3379483030299,95.15534619798265,2019-12-23
626,115.59209465930344,97.65137014832118,95.19222103682921,2019-12-24
627,115.64284425962661,97.32445667693769,95.1274494245384,2019-12-25
628,115.60534002333591,97.56668669655211,95.1519509385998,2019-12-26
629,115.78196066205206,96.38649046401423,94.96923283035383,2019-12-27
630,115.85868841858513,95.82709604736147,94.89058245423281,2019-12-28
631,115.84924122542044,95.89866503915555,94.89280847154372,2019-12-29
632,115.91739315105801,95.34709302527911,94.83401112252679,2019-12-30
633,115.90419370731043,95.4631036359103,94.84008935508929,2019-12-31
634,115.85014248249375,95.89187947832187,94.8749215734165,2020-01-01
635,115.88600300121679,95.61345665567936,94.84532093147254,2020-01-02
636,115.79574932631654,96.28901115628229,94.90368764780726,2020-01-03
637,115.70123822112193,96.93927303467548,94.96809280189503,2020-01-04
638,115.61569812251331,97.50015576904266,95.02561512450278,2020-01-05
639,115.53388740735686,98.01861192212212,95.07949721751913,2020-01-06
640,115.56920266976675,97.79672812414019,95.0407611689839,2020-01-07
641,115.27070795603944,99.59625267980405,95.26500758818034,2020-01-08
642,115.32897826131115,99.2573229656099,95.2035621948266,2020-01-09
643,115.34849324746912,99.14258274369546,95.1744885657726,2020-01-10
644,115.4481482222667,98.54642661987468,95.08660226085435,2020-01-11
645,115.64964357687586,97.28013308644532,94.93791615520429,2020-01-12
646,115.61974326916753,97.4740985385735,94.94875241798765,2020-01-13
647,115.7365358149249,96.70089149015195,94.8748315283686,2020-01-14
648,115.55521999969255,97.88491389520411,94.9721565529409,2020-01-15
649,115.87587576173976,95.69402223071882,94.82147071986822,2020-01-16
650,115.75941580753673,96.54372202051262,94.85056870870181,2020-01-17
651,115.72083179528315,96.80752218887989,94.86228503867568,2020-01-18
652,115.66380022469016,97.18742179585416,94.88283589856265,2020-01-19
653,115.6904962356058,97.01093660355144,94.86568207551333,2020-01-20
654,115.7547024342261,96.57628650312725,94.83836174444453,2020-01-21
655,115.83842173859107,95.97949349627632,94.82134597350509,2020-01-22
656,115.91752189810944,95.34591945863752,94.84777841514648,2020-01-23
657,115.92164815178931,95.30774010928877,94.85631026839995,2020-01-24
658,115.8301612958941,96.04048258905232,94.82142267489331,2020-01-25
659,115.93315604105668,95.19278818033393,94.88570637354572,2020-01-26
660,115.88566268399933,95.61619497834931,94.83843081368015,2020-01-27
661,115.79911847411273,96.26502586586383,94.82127641913507,2020-01-28
662,115.89149535403438,95.5689270805553,94.84889829744732,2020-01-29
663,115.91184252363118,95.3968293554382,94.87271081119123,2020-01-30
664,115.93956738061053,95.11751896958789,94.94084202625199,2020-01-31
665,115.93852978467103,94.9567982401948,95.08423727297316,2020-02-01
666,115.92149849809323,94.98160417619256,95.17654471204676,2020-02-02
667,115.83702494551325,95.30047261041196,95.43063632938384,2020-02-03
668,115.83766190989297,95.29770551743245,95.44690030120603,2020-02-04
669,115.8513253611079,95.23909006677907,95.43123509876877,2020-02-05
670,115.86516268801903,95.18142135947566,95.41281994450704,2020-02-06
671,115.88388013255778,95.10704734011772,95.37716863443227,2020-02-07
672,115.61249366534598,96.3612165360937,95.98916175232783,2020-02-08
673,115.51955868567079,96.81924533004961,96.18030317275893,2020-02-09
674,115.26912514506063,98.05823133954647,96.62301978335812,2020-02-10
675,115.4167910645314,97.32818759375549,96.41032537168344,2020-02-11
676,115.22418136743369,98.27940461982512,96.75422232549184,2020-02-12
677,115.1928007879885,98.43343928539564,96.83467514294748,2020-02-13
678,115.11397142476368,98.818747360127,96.99009407616387,2020-02-14
679,115.21799545121252,98.309795693227,96.85643829753708,2020-02-15
680,115.07647360221766,99.00112593709183,97.11353530493746,2020-02-16
681,115.20955982375463,98.35121852434715,96.9329207893673,2020-02-17
682,115.13683161561492,98.70726577304644,97.08309838782179,2020-02-18
683,115.27617690862044,98.02347416000676,96.88498866117133,2020-02-19
684,115.19408006362791,98.42716662582525,97.05453410415174,2020-02-20
685,115.22729728416807,98.264091449987,97.03128138046546,2020-02-21
686,115.31959607122732,97.80918184128609,96.90419040371417,2020-02-22
687,115.35896648617683,97.6145136844198,96.86548977153531,2020-02-23
688,115.36188991784202,97.60004772092543,96.89147973293731,2020-02-24
689,115.50133304752934,96.90941934777412,96.65929498780827,2020-02-25
690,115.51276440634972,96.85285288000561,96.66642865675577,2020-02-26
691,115.54474727186721,96.69475700313548,96.63140985513388,2020-02-27
692,115.67941550962706,96.03495490143932,96.36642109544647,2020-02-28
693,115.57524461527673,96.54432625959578,96.62666619410605,2020-02-29
694,115.7235717587024,95.82268660045423,96.31401837109016,2020-03-01
695,115.69478198537708,95.96074387740052,96.41271295106955,2020-03-02
696,115.66217422002487,96.11857992081997,96.51923027559248,2020-03-03
697,115.65568872551282,96.1501238926672,96.56341314393508,2020-03-04
698,115.81183714593118,95.41192502409291,96.17555023216256,2020-03-05
699,115.86247339054646,95.19247550613775,96.0301677576936,2020-03-06
700,115.86637775236565,95.17645366385331,96.03999359633873,2020-03-07
701,115.86206302915359,95.19416923323884,96.08118870816168,2020-03-08
702,115.92630284221572,94.97041196517009,95.79467050924337,2020-03-09
703,115.94421497674574,94.97683779817079,95.61982222374934,2020-03-10
704,115.94314697177532,95.06424476248277,95.51091066211387,2020-03-11
705,115.9427135427017,95.07173355557187,95.52220873123946,2020-03-12
706,115.93719570962739,94.95644556748508,95.7905034107205,2020-03-13
707,115.94453816470889,94.98107951480786,95.69165263868676,2020-03-14
708,115.94503096181954,94.9924630782378,95.68813513856446,2020-03-15
709,115.94316117197954,94.96825578381458,95.77124611779277,2020-03-16
710,115.903053744533,95.03735778456974,96.12533764792444,2020-03-17
711,115.89597040561748,95.06210731789662,96.18813872865398,2020-03-18
712,115.90936936111301,95.01658749364971,96.14070566039172,2020-03-19
713,115.9115348206413,95.00980794634512,96.15332426198366,2020-03-20
714,115.87812068018732,95.12939919237805,96.35447315600051,2020-03-21
715,115.76834803906175,95.61134007306484,96.79341230588227,2020-03-22
716,115.88990001594716,95.08429974887301,96.35227742399003,2020-03-23
717,115.9023629560334,95.03970942670426,96.31260483807135,2020-03-24
718,115.84921842186131,95.24803016213565,96.59327744187057,2020-03-25
719,115.85118397218854,95.23968879306378,96.61443201429654,2020-03-26
720,115.88002839480065,95.12193692636063,96.51341463456393,2020-03-27
721,115.91926794711553,94.98741420219791,96.31241072741038,2020-03-28
722,115.86505211897737,95.1818742522441,96.64235913365782,2020-03-29
723,115.94141095349553,94.96110296136446,96.13692189161783,2020-03-30
724,115.94500194245794,94.99137222371921,96.05605574376544,2020-03-31
725,115.94498975903724,95.01943769878083,96.02454380824044,2020-04-01
726,115.94369011595373,94.97188268646582,96.16275394278769,2020-04-02
727,115.9135241997997,95.00375785880199,96.52071610117223,2020-04-03
728,115.87811812479998,95.1294092252806,96.7593462396044,2020-04-04
729,115.8883258161584,95.09018207858446,96.73533951476703,2020-04-05
730,115.89834388109345,95.05366428992714,96.70753457240406,2020-04-06
731,115.9002651018247,95.04693727761189,96.72588553199192,2020-04-07
732,115.80425975656328,95.44612012076848,97.2119485235099,2020-04-08
733,115.7227213868125,95.82674356267327,97.53571752279011,2020-04-09
734,115.75207707023512,95.68757312511195,97.47176947983749,2020-04-10
735,115.8641835898607,95.18543656579709,97.04967315794397,2020-04-11
736,115.92304476954638,94.97778819372374,96.71059128664609,2020-04-12
737,115.80969964976788,95.42154350786238,97.35957188822485,2020-04-13
738,115.89157287544435,95.07810379749174,96.99710847182483,2020-04-14
739,115.93449718607192,94.95765050372907,96.68178773595555,2020-04-15
740,115.94394084421428,95.04889571237773,96.36485686104864,2020-04-16
741,115.94028136345646,95.10799486791485,96.3093569230635,2020-04-17
742,115.94382887752363,95.05123553767798,96.4164095513396,2020-04-18
743,115.92334459493007,94.97707014731279,96.92376174833451,2020-04-19
744,115.87811329042282,95.12942820616838,97.27351182738208,2020-04-20
745,115.88341485017608,95.1088328542632,97.27650020798355,2020-04-21
746,115.88498494528459,95.10282268573754,97.30097945788077,2020-04-22
747,115.92544757852615,94.97225257925027,97.03116772440892,2020-04-23
748,115.91999823157182,95.3231450658394,96.28960065246022,2020-04-24
749,115.82051072988644,96.11102784020812,95.89065343299843,2020-04-25
750,115.93549087465172,95.16692079805692,96.49009962702488,2020-04-26
751,115.94142500613107,95.09185581599431,96.61274320479245,2020-04-27
752,115.93577162134667,95.16371597098842,96.55106625229031,2020-04-28
753,115.90688336769107,95.44005599793405,96.33751348625668,2020-04-29
754,115.86843902504627,95.75210532100267,96.17577249439245,2020-04-30
755,115.92618076663854,95.26428070131846,96.5348789997289,2020-05-01
756,115.9428578396263,95.06929248602222,96.79734837593433,2020-05-02
757,115.94467029202507,94.98327032127256,97.02169934395508,2020-05-03
758,115.9423452112482,94.96423459581219,97.14186837770481,2020-05-04
759,115.90162976339275,95.04222104565278,97.64328657319426,2020-05-05
760,115.9089927643459,95.01778582788202,97.62144227677534,2020-05-06
761,115.81125987128755,95.41452049395073,98.23095094317955,2020-05-07
762,115.87793916603889,95.13011209244746,97.91464189242922,2020-05-08
763,115.86713594889657,95.17336252908906,98.01789553559918,2020-05-09
764,115.80759485960006,95.43103628274326,98.36526641225512,2020-05-10
765,115.83703018528637,95.30044983621457,98.26046414736642,2020-05-11
766,115.85040914011284,95.24297301434858,98.22800901427219,2020-05-12
767,115.75068546504612,95.69412584794054,98.73223627768726,2020-05-13
768,115.72316642836115,95.82462018155395,98.88248145942052,2020-05-14
769,115.66054466077293,96.12650147676528,99.15440526683169,2020-05-15
770,115.67272700621736,96.06735376481357,99.15388316032403,2020-05-16
771,115.77093594282684,95.59928486885096,98.81183687043202,2020-05-17
772,115.81812851604893,95.38374795694578,98.63455976210244,2020-05-18
773,115.75052270721058,95.69489255128406,98.98162686544364,2020-05-19
774,115.83619007471815,95.3041037481291,98.62246462711784,2020-05-20
775,115.9083234072523,95.01992920854721,98.18503785381435,2020-05-21
776,115.92197212169751,94.98041585900573,98.09078535940688,2020-05-22
777,115.85432909074311,95.22641283020174,98.64240482173435,2020-05-23
778,115.77375447742813,95.58617876575782,99.09218103722284,2020-05-24
779,115.62059666125077,96.32150072795194,99.72859043038808,2020-05-25
780,115.54491455717883,96.69393088184809,100.02239033081541,2020-05-26
781,115.45747477422023,97.12661906336983,100.33359333316739,2020-05-27
782,115.32003974250371,97.80698981428124,100.76235313253224,2020-05-28
783,115.47247399189273,97.05231618670499,100.38210579029526,2020-05-29
784,115.37093946021626,97.55525992966426,100.71948018519277,2020-05-30
785,115.14581518360292,98.66339684816866,101.347190853345,2020-05-31
786,115.09930906282044,98.89013419010368,101.50744091475896,2020-06-01
787,115.09393298820181,98.91628536880202,101.5692778978146,2020-06-02
788,115.16435419846425,98.57276437036927,101.44843498411727,2020-06-03
789,115.05243326246035,99.1177196101388,101.76552544182866,2020-06-04
790,115.07175914325565,99.02401150859501,101.76972440585858,2020-06-05
791,115.17672609868137,98.51220692755896,101.56494599301773,2020-06-06
792,115.06102240851264,99.0760934490551,101.89430859103967,2020-06-07
793,115.0495661806575,99.1316069069929,101.97105583772527,2020-06-08
794,115.31068431286258,97.85320249057821,101.36454571398792,2020-06-09
795,115.25399158067002,98.13277442129429,101.56439948459021,2020-06-10
796,115.35406369418286,97.63877102807788,101.3426135718196,2020-06-11
797,115.4072655488376,97.37537601143839,101.23922548004074,2020-06-12
798,115.42229198015119,97.30093450286998,101.24357498080494,2020-06-13
799,115.50316029363876,96.90037580255846,101.0439279050797,2020-06-14
800,115.40951650096356,97.36422552268824,101.37853492938223,2020-06-15
801,115.34978323199852,97.65994603827156,101.59944840543477,2020-06-16
802,115.24474860713647,98.17826865345577,101.93512643844787,2020-06-17
803,115.19651612993643,98.41522025092428,102.11063051384318,2020-06-18
804,115.16975552518245,98.54633339044675,102.22913670080642,2020-06-19
805,115.17376781620186,98.52669231120376,102.26927930137197,2020-06-20
806,115.42716148460525,97.27680866536328,101.62007509490181,2020-06-21
807,115.36939289985109,97.5629149650027,101.84010687339271,2020-06-22
808,115.42410473896116,97.29195332269049,101.72801638380611,2020-06-23
809,115.47135298445829,97.05786884266287,101.63155730661211,2020-06-24
810,115.61639489057495,96.34208923687876,101.18663065988143,2020-06-25
811,115.70826479572969,95.89591559259284,100.86964222546126,2020-06-26
812,115.65439793577413,96.15640729357294,101.138414067457,2020-06-27
813,115.65197292198985,96.16821656124034,101.19626311691272,2020-06-28
814,115.4940359837881,96.94554019792255,101.80610833691166,2020-06-29
815,115.5840464470884,96.50098740336126,101.5483532326243,2020-06-30
816,115.65699032175536,96.14378963869865,101.32204355361898,2020-07-01
817,115.56756901124542,96.58215022550961,101.705588180182,2020-07-02
818,115.78128241948338,95.55129959286323,100.86158949258626,2020-07-03
819,115.68084417585128,96.02804182843386,101.37122035744139,2020-07-04
820,115.4913757488054,96.95871058900714,102.11396760174922,2020-07-05
821,115.23221705356326,98.23990674269777,102.92960922175467,2020-07-06
822,115.17180027316687,98.53632464982518,103.14072537804033,2020-07-07
823,115.24165814115179,98.19347414008863,103.00671770017162,2020-07-08
824,115.51422217270522,96.84564124048832,102.23889836747911,2020-07-09
825,115.1673363632393,98.5581727639935,103.30709156106815,2020-07-10
826,115.17477773401214,98.52174756856347,103.33937715801211,2020-07-11
827,115.23935996759928,98.2047794997553,103.21883483055284,2020-07-12
828,115.2569491767247,98.11821155450332,103.22227557518346,2020-07-13
829,115.3563974913788,97.6272246810831,102.99021546895544,2020-07-14
830,115.29454900026974,97.93285736281064,103.2204926093276,2020-07-15
831,115.46702653024217,97.07929992145212,102.75004550599627,2020-07-16
832,115.30676666699557,97.87254840083594,103.28897583880787,2020-07-17
833,115.58499099847627,96.4963389368926,102.4431648206328,2020-07-18
834,115.66574567592325,96.10122876673796,102.1768916215549,2020-07-19
835,115.73436046519265,95.77134030322189,101.92245832016988,2020-07-20
836,115.66611578629767,96.0994314857094,102.27594476816503,2020-07-21
837,115.63683364165375,96.24206996848282,102.44618795630306,2020-07-22
838,115.74645295876277,95.71408511262398,102.01374203646681,2020-07-23
839,115.61767952226853,96.33579321305093,102.62337662431878,2020-07-24
840,115.33949430108046,97.71083112450052,103.60835393601802,2020-07-25
841,115.61549846474001,96.34648335889679,102.73378238915531,2020-07-26
842,115.11804448809852,98.79890043223544,104.31990155330891,2020-07-27
843,115.16369654376757,98.57598178406364,104.25381047939881,2020-07-28
844,115.2382823780036,98.210079888777,104.10536903941482,2020-07-29
845,115.1870542961833,98.46160865028737,104.29670197751706,2020-07-30
846,114.93892897209781,99.6644396373362,104.96846362093099,2020-07-31
847,115.04196695080853,99.16839668961065,104.77361301628576,2020-08-01
848,114.96658496360854,99.53182393496314,105.00853664247157,2020-08-02
849,114.98776407901997,99.43000092625921,105.01064275569105,2020-08-03
850,114.74595261321936,100.57817051463003,105.61263298247054,2020-08-04
851,115.36420235868039,97.58860418321747,104.10796431853984,2020-08-05
852,115.34895324832894,97.6640515198722,104.20625967767334,2020-08-06
853,115.2323757595673,98.23912644084042,104.59354732101957,2020-08-07
854,115.25974457551665,98.10444493209543,104.56989840008737,2020-08-08
